drugbank_id,mesh_id,relation,trial_phase,approval_status
DB00412,D050171,investigated_for,Phase 3,Terminated
DB00683,D004417,investigated_for,Phase 2,Withdrawn
DB00633,D004417,investigated_for,Phase 2,Withdrawn
DB00683,D009325,investigated_for,Phase 2,Withdrawn
DB00633,D009325,investigated_for,Phase 2,Withdrawn
DB00327,D010146,investigated_for,Phase 3,Terminated
DB01050,D003139,investigated_for,Phase 3,Withdrawn
DB00316,D003139,investigated_for,Phase 3,Withdrawn
DB00218,D001249,investigated_for,Phase 1,Withdrawn
DB01220,D012393,investigated_for,Phase 2,Withdrawn
DB00936,D009765,investigated_for,Phase 1,Terminated
DB14006,D009765,investigated_for,Phase 1,Terminated
DB13860,D009765,investigated_for,Phase 1,Terminated
DB00742,D010300,investigated_for,Phase 3,Terminated
DB06262,D010300,investigated_for,Phase 3,Terminated
DB00368,D010300,investigated_for,Phase 3,Terminated
DB00186,D012559,investigated_for,Phase 1,Terminated
DB00734,D012559,investigated_for,Phase 1,Terminated
DB00843,D012559,investigated_for,Phase 2,Terminated
DB01224,D000856,investigated_for,Phase 2,Terminated
DB00982,D009447,investigated_for,Phase 1,Terminated
DB00755,D009447,investigated_for,Phase 1,Terminated
DB00630,D010024,investigated_for,Phase 3,Terminated
DB00234,D010146,investigated_for,Phase 2,Terminated
DB02546,D012559,investigated_for,Early Phase 1,Withdrawn
DB00297,D020250,investigated_for,Phase 3,Withdrawn
DB00633,D020250,investigated_for,Phase 3,Withdrawn
DB00250,D000152,investigated_for,Phase 1,Withdrawn
DB00993,D003424,investigated_for,Phase 3,Terminated
DB00338,D054058,investigated_for,Phase 3,Terminated
DB00758,D054058,investigated_for,Phase 3,Terminated
DB00338,D009203,investigated_for,Phase 3,Terminated
DB00758,D009203,investigated_for,Phase 3,Terminated
DB00945,D009203,investigated_for,Phase 3,Terminated
DB00063,D009203,investigated_for,Phase 3,Terminated
DB00569,D009203,investigated_for,Phase 2,Withdrawn
DB01109,D009203,investigated_for,Phase 2,Withdrawn
DB00065,D003930,investigated_for,Phase 3,Terminated
DB00559,D001249,investigated_for,Phase 2,Terminated
DB00938,D001249,investigated_for,Phase 1,Withdrawn
DB00233,D003424,investigated_for,Phase 2,Terminated
DB00601,D010019,investigated_for,Phase 2,Terminated
DB00760,D010019,investigated_for,Phase 2,Terminated
DB00916,D010019,investigated_for,Phase 2,Terminated
DB15759,D010019,investigated_for,Phase 2,Terminated
DB00218,D010019,investigated_for,Phase 2,Terminated
DB00319,D010019,investigated_for,Phase 2,Terminated
DB01015,D010019,investigated_for,Phase 2,Terminated
DB01606,D010019,investigated_for,Phase 2,Terminated
DB00440,D010019,investigated_for,Phase 2,Terminated
DB00355,D010019,investigated_for,Phase 2,Terminated
DB00512,D010019,investigated_for,Phase 2,Terminated
DB01413,D010019,investigated_for,Phase 2,Terminated
DB00537,D010019,investigated_for,Phase 2,Terminated
DB01190,D010019,investigated_for,Phase 2,Terminated
DB00080,D010019,investigated_for,Phase 2,Terminated
DB00843,D010300,investigated_for,Phase 3,Terminated
DB01098,D050171,investigated_for,Phase 3,Withdrawn
DB00177,D050171,investigated_for,Phase 3,Withdrawn
DB01262,D055728,investigated_for,Phase 1,Withdrawn
DB00489,D001281,investigated_for,Phase 1,Terminated
DB01042,D009101,investigated_for,Phase 1/Phase 2,Terminated
DB01132,D001249,investigated_for,Phase 2,Terminated
DB01132,D009765,investigated_for,Phase 2,Terminated
DB01192,D059350,investigated_for,Phase 3,Withdrawn
DB00112,D012178,investigated_for,Phase 2,Withdrawn
DB06204,D010146,investigated_for,Phase 1,Terminated
DB00211,D006530,investigated_for,Phase 2/Phase 3,Terminated
DB00104,D006530,investigated_for,Phase 2/Phase 3,Terminated
DB02638,D006530,investigated_for,Phase 2/Phase 3,Terminated
DB00864,D055728,investigated_for,Phase 2,Terminated
DB00188,D055728,investigated_for,Phase 2,Terminated
DB00435,D003550,investigated_for,Phase 2,Terminated
DB09020,D003248,investigated_for,Phase 2,Terminated
DB09020,D009103,investigated_for,Phase 2,Terminated
DB01030,D009447,investigated_for,Phase 2,Withdrawn
DB01268,D015477,investigated_for,Phase 2,Terminated
DB01268,D007946,investigated_for,Phase 2,Terminated
DB01268,D055728,investigated_for,Phase 2,Terminated
DB00152,D058687,investigated_for,Phase 2,Terminated
DB00152,D013832,investigated_for,Phase 2,Terminated
DB00841,D001249,investigated_for,Early Phase 1,Terminated
DB01394,D006333,investigated_for,Phase 2,Terminated
DB00654,D009798,investigated_for,Phase 3,Withdrawn
DB00060,D009103,investigated_for,Phase 3,Terminated
DB00051,D003424,investigated_for,Phase 3,Withdrawn
DB08904,D003424,investigated_for,Phase 3,Withdrawn
DB00541,D009101,investigated_for,Phase 3,Terminated
DB00399,D009101,investigated_for,Phase 3,Terminated
DB00997,D009101,investigated_for,Phase 3,Terminated
DB01097,D008181,investigated_for,Phase 3,Terminated
DB08880,D008181,investigated_for,Phase 3,Terminated
DB00635,D008181,investigated_for,Phase 3,Terminated
DB00864,D008181,investigated_for,Phase 3,Terminated
DB00198,D006193,investigated_for,Phase 1,Terminated
DB02600,D006193,investigated_for,Phase 1,Terminated
DB00929,D006473,investigated_for,Phase 3,Withdrawn
DB00107,D006473,investigated_for,Phase 3,Withdrawn
DB00928,D009101,investigated_for,Phase 1,Terminated
DB00928,D015477,investigated_for,Phase 1,Terminated
DB01024,D015477,investigated_for,Phase 1/Phase 2,Suspended
DB00091,D015477,investigated_for,Phase 1/Phase 2,Suspended
DB00770,D065627,investigated_for,Phase 2,Terminated
DB01008,D009447,investigated_for,Phase 1,Terminated
DB00297,D016491,investigated_for,Phase 2/Phase 3,Terminated
DB01394,D001281,investigated_for,Phase 3,Terminated
DB00243,D001281,investigated_for,Phase 3,Terminated
DB00758,D011087,investigated_for,Phase 2,Withdrawn
DB00945,D011087,investigated_for,Phase 2,Withdrawn
DB01166,D007383,investigated_for,Phase 1,Terminated
DB00624,D009103,investigated_for,Phase 2,Withdrawn
DB00603,D008180,investigated_for,Phase 3,Terminated
DB00633,D010300,investigated_for,Phase 2/Phase 3,Withdrawn
DB00773,D009447,investigated_for,Phase 2,Terminated
DB00762,D009447,investigated_for,Phase 2,Terminated
DB01030,D009447,investigated_for,Phase 2,Terminated
DB00531,D009447,investigated_for,Phase 2,Terminated
DB00997,D009447,investigated_for,Phase 2,Terminated
DB00297,D059350,investigated_for,Phase 2,Terminated
DB00740,D003865,investigated_for,Phase 2,Terminated
DB01104,D003865,investigated_for,Phase 2,Terminated
DB08881,D009101,investigated_for,Phase 1/Phase 2,Withdrawn
DB00073,D009101,investigated_for,Phase 1/Phase 2,Suspended
DB00959,D006391,investigated_for,Phase 2,Terminated
DB14644,D006391,investigated_for,Phase 2,Terminated
DB00635,D006391,investigated_for,Phase 2,Terminated
DB00541,D006391,investigated_for,Phase 2,Terminated
DB01053,D011565,investigated_for,Phase 2,Terminated
DB00860,D008181,investigated_for,Phase 3,Terminated
DB00413,D005356,investigated_for,Phase 2,Terminated
DB01132,D019698,investigated_for,Phase 3,Terminated
DB00437,D033461,investigated_for,Early Phase 1,Withdrawn
DB00822,D009101,investigated_for,Phase 1,Terminated
DB00435,D004417,investigated_for,Phase 2,Withdrawn
DB00184,D020250,investigated_for,Phase 2,Terminated
DB00586,D010146,investigated_for,Phase 3,Terminated
DB00169,D008180,investigated_for,Phase 2,Terminated
DB01024,D015477,investigated_for,Phase 1,Terminated
DB00864,D015477,investigated_for,Phase 1,Terminated
DB00531,D015477,investigated_for,Phase 1,Terminated
DB00563,D008180,investigated_for,Phase 3,Terminated
DB00959,D008180,investigated_for,Phase 3,Terminated
DB00635,D008180,investigated_for,Phase 3,Terminated
DB01273,D009765,investigated_for,Phase 2,Terminated
DB00230,D004827,investigated_for,Phase 3,Terminated
DB09035,D008545,investigated_for,Early Phase 1,Withdrawn
DB06186,D008545,investigated_for,Early Phase 1,Withdrawn
DB13732,D016773,investigated_for,Phase 2/Phase 3,Terminated
DB00207,D016773,investigated_for,Phase 2/Phase 3,Terminated
DB00399,D009103,investigated_for,Phase 3,Terminated
DB00412,D004715,investigated_for,Phase 2/Phase 3,Withdrawn
DB01088,D065627,investigated_for,Phase 2,Withdrawn
DB00973,D050197,investigated_for,Phase 3,Terminated
DB00641,D050197,investigated_for,Phase 3,Terminated
DB00007,D009765,investigated_for,Early Phase 1,Withdrawn
DB00961,D010146,investigated_for,Phase 3,Terminated
DB00169,D012559,investigated_for,Phase 2,Withdrawn
DB01088,D065627,investigated_for,Phase 2,Terminated
DB00915,D010300,investigated_for,Phase 3,Terminated
DB00983,D001249,investigated_for,Phase 1,Terminated
DB00986,D001249,investigated_for,Phase 1,Terminated
DB00060,D020529,investigated_for,Phase 2,Withdrawn
DB00273,D010300,investigated_for,Phase 2,Terminated
DB00073,D009103,investigated_for,Phase 1/Phase 2,Terminated
DB00203,D010547,investigated_for,Phase 2,Withdrawn
DB01590,D007340,investigated_for,Phase 2,Terminated
DB00683,D001714,investigated_for,Phase 2,Terminated
DB06690,D001714,investigated_for,Phase 2,Terminated
DB00898,D012778,investigated_for,Phase 2,Withdrawn
DB00136,D014808,investigated_for,Early Phase 1,Terminated
DB01229,D064726,investigated_for,Phase 2,Withdrawn
DB00480,D009101,investigated_for,Phase 3,Withdrawn
DB00681,D055744,investigated_for,Phase 2,Terminated
DB00582,D055744,investigated_for,Phase 2,Terminated
DB06212,D007010,investigated_for,Phase 2,Terminated
DB00104,D010673,investigated_for,Phase 2,Terminated
DB01003,D000690,investigated_for,Phase 2,Terminated
DB01015,D011704,investigated_for,Phase 3,Withdrawn
DB00440,D011704,investigated_for,Phase 3,Withdrawn
DB01225,D056824,investigated_for,Phase 3,Terminated
DB00080,D008581,investigated_for,Phase 1,Terminated
DB01005,D065627,investigated_for,Phase 1/Phase 2,Terminated
DB01234,D011565,investigated_for,Early Phase 1,Withdrawn
DB00435,D011014,investigated_for,Phase 3,Terminated
DB01087,D008288,investigated_for,Phase 2/Phase 3,Terminated
DB01212,D006069,investigated_for,Phase 3,Terminated
DB00552,D006689,investigated_for,Phase 2,Terminated
DB00087,D006689,investigated_for,Phase 2,Terminated
DB00552,D009101,investigated_for,Phase 2,Terminated
DB00087,D009101,investigated_for,Phase 2,Terminated
DB05679,D014605,investigated_for,Phase 1/Phase 2,Withdrawn
DB01039,D050171,investigated_for,Phase 2/Phase 3,Terminated
DB00331,D050171,investigated_for,Phase 2/Phase 3,Terminated
DB00108,D020529,investigated_for,Phase 3,Terminated
DB00060,D020529,investigated_for,Phase 3,Terminated
DB00353,D006473,investigated_for,Early Phase 1,Withdrawn
DB00490,D006333,investigated_for,Phase 3,Terminated
DB00819,D006333,investigated_for,Phase 3,Terminated
DB01109,D055371,investigated_for,Phase 2/Phase 3,Terminated
DB00904,D014839,investigated_for,Phase 3,Terminated
DB00624,D009103,investigated_for,Phase 2,Terminated
DB06710,D009103,investigated_for,Phase 2,Terminated
DB00351,D003704,investigated_for,Phase 2/Phase 3,Terminated
DB00479,D018410,investigated_for,Phase 2,Terminated
DB00601,D018410,investigated_for,Phase 2,Terminated
DB00760,D018410,investigated_for,Phase 2,Terminated
DB00684,D018410,investigated_for,Phase 2,Terminated
DB00512,D018410,investigated_for,Phase 2,Terminated
DB00331,D001281,investigated_for,Phase 2,Terminated
DB01098,D055371,investigated_for,Phase 3,Terminated
DB01254,D009101,investigated_for,Phase 1,Terminated
DB00203,D010300,investigated_for,Phase 2,Terminated
DB01042,D009447,investigated_for,Phase 1/Phase 2,Terminated
DB00252,D009447,investigated_for,Phase 1/Phase 2,Terminated
DB04572,D009447,investigated_for,Phase 1/Phase 2,Terminated
DB01008,D009447,investigated_for,Phase 1/Phase 2,Terminated
DB00087,D009447,investigated_for,Phase 1/Phase 2,Terminated
DB00531,D009447,investigated_for,Phase 1/Phase 2,Terminated
DB00490,D001008,investigated_for,Phase 2,Terminated
DB00490,D004827,investigated_for,Phase 2,Terminated
DB01132,D001249,investigated_for,Phase 2,Withdrawn
DB00107,D006473,investigated_for,Phase 3,Suspended
DB00302,D006473,investigated_for,Phase 3,Suspended
DB06769,D009101,investigated_for,Phase 1,Withdrawn
DB01222,D003967,investigated_for,Phase 2/Phase 3,Terminated
DB00102,D012883,investigated_for,Phase 3,Terminated
DB00586,D010032,investigated_for,Phase 2,Terminated
DB01221,D004827,investigated_for,Phase 3,Withdrawn
DB01202,D004827,investigated_for,Phase 3,Withdrawn
DB01174,D004827,investigated_for,Phase 3,Withdrawn
DB06218,D004827,investigated_for,Phase 3,Withdrawn
DB01221,D013226,investigated_for,Phase 3,Withdrawn
DB01202,D013226,investigated_for,Phase 3,Withdrawn
DB01174,D013226,investigated_for,Phase 3,Withdrawn
DB06218,D013226,investigated_for,Phase 3,Withdrawn
DB01076,D006950,investigated_for,Phase 1/Phase 2,Terminated
DB01225,D056824,investigated_for,Phase 2,Terminated
DB00555,D001714,investigated_for,Phase 1,Terminated
DB00641,D011014,investigated_for,Phase 3,Terminated
DB06774,D009437,investigated_for,Phase 2,Terminated
DB06774,D010146,investigated_for,Phase 2,Terminated
DB06774,D003920,investigated_for,Phase 2,Terminated
DB00530,D011565,investigated_for,Phase 2,Withdrawn
DB01261,D003550,investigated_for,Phase 3,Terminated
DB00715,D016584,investigated_for,Phase 2,Terminated
DB00734,D016584,investigated_for,Phase 2,Terminated
DB00811,D019698,investigated_for,Phase 3,Terminated
DB00512,D003550,investigated_for,Phase 1,Withdrawn
DB00945,D009103,investigated_for,Phase 3,Terminated
DB00762,D003967,investigated_for,Phase 3,Terminated
DB00104,D003967,investigated_for,Phase 3,Terminated
DB00207,D001249,investigated_for,Phase 2,Terminated
DB01224,D001714,investigated_for,Phase 3,Terminated
DB00465,D010146,investigated_for,Phase 1,Terminated
DB00104,D003967,investigated_for,Phase 2,Terminated
DB00635,D003967,investigated_for,Phase 2,Terminated
DB00929,D008595,investigated_for,Phase 3,Withdrawn
DB00497,D014098,investigated_for,Phase 2,Terminated
DB00297,D014098,investigated_for,Phase 2,Terminated
DB00316,D014098,investigated_for,Phase 2,Terminated
DB01281,D008181,investigated_for,Phase 3,Terminated
DB00313,D008545,investigated_for,Phase 1/Phase 2,Terminated
DB00864,D009101,investigated_for,Phase 1/Phase 2,Terminated
DB00087,D009101,investigated_for,Phase 1/Phase 2,Terminated
DB14512,D057765,investigated_for,Phase 2,Terminated
DB00764,D057765,investigated_for,Phase 2,Terminated
DB00399,D009101,investigated_for,Phase 2,Terminated
DB00497,D010146,investigated_for,Phase 2,Terminated
DB00497,D018771,investigated_for,Phase 2,Terminated
DB01222,D057765,investigated_for,Phase 2,Terminated
DB01050,D004412,investigated_for,Phase 3,Terminated
DB06643,D010024,investigated_for,Phase 2,Withdrawn
DB00758,D050197,investigated_for,Phase 3,Terminated
DB01088,D045743,investigated_for,Phase 2,Terminated
DB00602,D003876,investigated_for,Phase 2,Withdrawn
DB01238,D012559,investigated_for,Phase 2,Withdrawn
DB01221,D009771,investigated_for,Phase 2,Terminated
DB01001,D001249,investigated_for,Phase 3,Withdrawn
DB00986,D001249,investigated_for,Phase 3,Withdrawn
DB00620,D014605,investigated_for,Phase 2,Withdrawn
DB01270,D014605,investigated_for,Phase 2,Withdrawn
DB01364,D012852,investigated_for,Phase 2,Withdrawn
DB00874,D012852,investigated_for,Phase 2,Withdrawn
DB00397,D012852,investigated_for,Phase 2,Withdrawn
DB00852,D012852,investigated_for,Phase 2,Withdrawn
DB01112,D012852,investigated_for,Phase 2,Withdrawn
DB00951,D014397,investigated_for,Phase 3,Terminated
DB01169,D013920,investigated_for,Phase 1,Terminated
DB00126,D013920,investigated_for,Phase 1,Terminated
DB14482,D013920,investigated_for,Phase 1,Terminated
DB14483,D013920,investigated_for,Phase 1,Terminated
DB01169,D011087,investigated_for,Phase 1,Terminated
DB00126,D011087,investigated_for,Phase 1,Terminated
DB14482,D011087,investigated_for,Phase 1,Terminated
DB14483,D011087,investigated_for,Phase 1,Terminated
DB01169,D055728,investigated_for,Phase 1,Terminated
DB00126,D055728,investigated_for,Phase 1,Terminated
DB14482,D055728,investigated_for,Phase 1,Terminated
DB14483,D055728,investigated_for,Phase 1,Terminated
DB00051,D012507,investigated_for,Phase 2,Terminated
DB01132,D003920,investigated_for,Phase 2,Terminated
DB01024,D008181,investigated_for,Phase 2/Phase 3,Terminated
DB00760,D018784,investigated_for,Phase 3,Terminated
DB01060,D018784,investigated_for,Phase 3,Terminated
DB06211,D018784,investigated_for,Phase 3,Terminated
DB00766,D018784,investigated_for,Phase 3,Terminated
DB00760,D001064,investigated_for,Phase 3,Terminated
DB01060,D001064,investigated_for,Phase 3,Terminated
DB06211,D001064,investigated_for,Phase 3,Terminated
DB00766,D001064,investigated_for,Phase 3,Terminated
DB00760,D010538,investigated_for,Phase 3,Terminated
DB01060,D010538,investigated_for,Phase 3,Terminated
DB06211,D010538,investigated_for,Phase 3,Terminated
DB00766,D010538,investigated_for,Phase 3,Terminated
DB01101,D010146,investigated_for,Phase 3,Terminated
DB00482,D010146,investigated_for,Phase 3,Terminated
DB00287,D009798,investigated_for,Phase 3,Withdrawn
DB00773,D012175,investigated_for,Phase 1,Terminated
DB01042,D012175,investigated_for,Phase 1,Terminated
DB00541,D012175,investigated_for,Phase 1,Terminated
DB00958,D012175,investigated_for,Phase 1,Terminated
DB01248,D007890,investigated_for,Phase 2,Withdrawn
DB01248,D008080,investigated_for,Phase 2,Withdrawn
DB01248,D012208,investigated_for,Phase 2,Withdrawn
DB08908,D009103,investigated_for,Phase 3,Terminated
DB00682,D001281,investigated_for,Phase 2,Withdrawn
DB00619,D065627,investigated_for,Phase 1,Withdrawn
DB01136,D065627,investigated_for,Phase 1,Withdrawn
DB01184,D018589,investigated_for,Phase 2,Terminated
DB00877,D009101,investigated_for,Phase 1,Terminated
DB00864,D009101,investigated_for,Phase 1,Terminated
DB00230,D059350,investigated_for,Phase 2,Terminated
DB01097,D008180,investigated_for,Phase 2,Withdrawn
DB08880,D008180,investigated_for,Phase 2,Withdrawn
DB00563,D008180,investigated_for,Phase 2,Withdrawn
DB00959,D008180,investigated_for,Phase 2,Withdrawn
DB01024,D008180,investigated_for,Phase 2,Withdrawn
DB00993,D008180,investigated_for,Phase 2,Withdrawn
DB00073,D008180,investigated_for,Phase 2,Withdrawn
DB01281,D012507,investigated_for,Phase 2,Terminated
DB00188,D008258,investigated_for,Phase 2,Terminated
DB00555,D004827,investigated_for,Phase 3,Terminated
DB00296,D020250,investigated_for,Phase 3,Terminated
DB00199,D018589,investigated_for,Phase 2,Terminated
DB00207,D018589,investigated_for,Phase 2,Terminated
DB00775,D009203,investigated_for,Phase 3,Withdrawn
DB00355,D003550,investigated_for,Phase 2,Terminated
DB01221,D003865,investigated_for,Phase 2/Phase 3,Terminated
DB00683,D003865,investigated_for,Phase 2/Phase 3,Terminated
DB00788,D008881,investigated_for,Phase 3,Withdrawn
DB00412,D004715,investigated_for,Phase 2,Terminated
DB00287,D005901,investigated_for,Phase 3,Terminated
DB00287,D009798,investigated_for,Phase 3,Terminated
DB00531,D008545,investigated_for,Phase 1/Phase 2,Terminated
DB00627,D006950,investigated_for,Phase 3,Terminated
DB00333,D010146,investigated_for,Phase 2,Terminated
DB00295,D010146,investigated_for,Phase 2,Terminated
DB00030,D003920,investigated_for,Phase 3,Terminated
DB14596,D007634,investigated_for,Phase 3,Withdrawn
DB00873,D007634,investigated_for,Phase 3,Withdrawn
DB00207,D007634,investigated_for,Phase 3,Withdrawn
DB01005,D011087,investigated_for,Phase 3,Terminated
DB00635,D008288,investigated_for,Phase 3,Withdrawn
DB00608,D008288,investigated_for,Phase 3,Withdrawn
DB00959,D005334,investigated_for,Early Phase 1,Terminated
DB14644,D005334,investigated_for,Early Phase 1,Terminated
DB00860,D005334,investigated_for,Early Phase 1,Terminated
DB00959,D048949,investigated_for,Early Phase 1,Terminated
DB14644,D048949,investigated_for,Early Phase 1,Terminated
DB00860,D048949,investigated_for,Early Phase 1,Terminated
DB00783,D019052,investigated_for,Phase 2,Terminated
DB00813,D048949,investigated_for,Phase 1,Terminated
DB01255,D003865,investigated_for,Phase 3,Terminated
DB00741,D005902,investigated_for,Phase 2/Phase 3,Withdrawn
DB00862,D003550,investigated_for,Phase 2,Terminated
DB01109,D009447,investigated_for,Phase 1,Terminated
DB01109,D012770,investigated_for,Phase 2,Terminated
DB00502,D012559,investigated_for,Phase 3,Withdrawn
DB00877,D006946,investigated_for,Phase 1/Phase 2,Withdrawn
DB01008,D009101,investigated_for,Phase 1,Terminated
DB00169,D010024,investigated_for,Phase 2,Terminated
DB06724,D010024,investigated_for,Phase 2,Terminated
DB00973,D019698,investigated_for,Phase 2,Terminated
DB00695,D006333,investigated_for,Phase 1,Terminated
DB00214,D006333,investigated_for,Phase 1,Terminated
DB00470,D009325,investigated_for,Phase 2,Withdrawn
DB00470,D014839,investigated_for,Phase 2,Withdrawn
DB00437,D033461,investigated_for,Phase 2,Terminated
DB01003,D054990,investigated_for,Phase 1,Terminated
DB00030,D006333,investigated_for,Phase 2,Terminated
DB00704,D004715,investigated_for,Phase 3,Terminated
DB00717,D004715,investigated_for,Phase 3,Terminated
DB00612,D006333,investigated_for,Phase 2,Terminated
DB02701,D050171,investigated_for,Phase 3,Terminated
DB00627,D050171,investigated_for,Phase 3,Terminated
DB01001,D001249,investigated_for,Phase 3,Terminated
DB01233,D008881,investigated_for,Phase 3,Suspended
DB00201,D008881,investigated_for,Phase 3,Suspended
DB00316,D008881,investigated_for,Phase 3,Suspended
DB00320,D008881,investigated_for,Phase 3,Suspended
DB00296,D010146,investigated_for,Phase 1/Phase 2,Terminated
DB00575,D010146,investigated_for,Phase 1/Phase 2,Terminated
DB00983,D001987,investigated_for,Phase 3,Terminated
DB00413,D056912,investigated_for,Phase 3,Withdrawn
DB01042,D009101,investigated_for,Phase 3,Terminated
DB00515,D009101,investigated_for,Phase 3,Terminated
DB00262,D009101,investigated_for,Phase 3,Terminated
DB00987,D009101,investigated_for,Phase 3,Terminated
DB00250,D008288,investigated_for,Phase 1,Suspended
DB06643,D000856,investigated_for,Phase 3,Terminated
DB01167,D003047,investigated_for,Phase 2,Withdrawn
DB09061,D001714,investigated_for,Phase 2/Phase 3,Terminated
DB08908,D045743,investigated_for,Phase 1,Terminated
DB00537,D010032,investigated_for,Phase 3,Terminated
DB01234,D010032,investigated_for,Phase 3,Terminated
DB01017,D009103,investigated_for,Phase 2,Terminated
DB00668,D010146,investigated_for,Phase 3,Terminated
DB00297,D010146,investigated_for,Phase 3,Terminated
DB00581,D006501,investigated_for,Phase 3,Withdrawn
DB01220,D006501,investigated_for,Phase 3,Withdrawn
DB00334,D012559,investigated_for,Phase 3,Withdrawn
DB00296,D020250,investigated_for,Phase 3,Withdrawn
DB00030,D003920,investigated_for,Phase 2,Terminated
DB00107,D012559,investigated_for,Phase 1/Phase 2,Terminated
DB00087,D009103,investigated_for,Phase 1/Phase 2,Terminated
DB00169,D014808,investigated_for,Phase 2,Suspended
DB00783,D004715,investigated_for,Phase 3,Terminated
DB00741,D005902,investigated_for,Phase 2,Terminated
DB00741,D009798,investigated_for,Phase 2,Terminated
DB00316,D005334,investigated_for,Phase 3,Suspended
DB01109,D006470,investigated_for,Phase 3,Terminated
DB00682,D006470,investigated_for,Phase 3,Terminated
DB09258,D006470,investigated_for,Phase 3,Terminated
DB06822,D006470,investigated_for,Phase 3,Terminated
DB00959,D045743,investigated_for,Phase 2/Phase 3,Terminated
DB14644,D045743,investigated_for,Phase 2/Phase 3,Terminated
DB00860,D045743,investigated_for,Phase 2/Phase 3,Terminated
DB00073,D045743,investigated_for,Phase 2/Phase 3,Terminated
DB00531,D045743,investigated_for,Phase 2/Phase 3,Terminated
DB00710,D009101,investigated_for,Phase 3,Terminated
DB00437,D006073,investigated_for,Phase 3,Terminated
DB00790,D009765,investigated_for,Phase 2,Terminated
DB14213,D009765,investigated_for,Phase 2,Terminated
DB06212,D007010,investigated_for,Phase 3,Withdrawn
DB00631,D009101,investigated_for,Phase 2,Terminated
DB01042,D009101,investigated_for,Early Phase 1,Withdrawn
DB01024,D009101,investigated_for,Early Phase 1,Withdrawn
DB00864,D009101,investigated_for,Early Phase 1,Withdrawn
DB13144,D009101,investigated_for,Early Phase 1,Withdrawn
DB00531,D009101,investigated_for,Early Phase 1,Withdrawn
DB00060,D003424,investigated_for,Phase 2,Terminated
DB00281,D010146,investigated_for,Phase 2,Withdrawn
DB01254,D011087,investigated_for,Phase 2,Terminated
DB01224,D003865,investigated_for,Phase 2,Withdrawn
DB00684,D003550,investigated_for,Phase 3,Terminated
DB00468,D012220,investigated_for,Phase 1/Phase 2,Terminated
DB00468,D012852,investigated_for,Phase 1/Phase 2,Terminated
DB00819,D009103,investigated_for,Phase 2,Terminated
DB08816,D003920,investigated_for,Phase 3,Withdrawn
DB00758,D003920,investigated_for,Phase 3,Withdrawn
DB00558,D006193,investigated_for,Phase 1/Phase 2,Terminated
DB06155,D012559,investigated_for,Phase 2,Terminated
DB06155,D009765,investigated_for,Phase 2,Terminated
DB00813,D059350,investigated_for,Phase 3,Terminated
DB00220,D008180,investigated_for,Phase 2,Terminated
DB00126,D003920,investigated_for,Phase 2/Phase 3,Terminated
DB14482,D003920,investigated_for,Phase 2/Phase 3,Terminated
DB14483,D003920,investigated_for,Phase 2/Phase 3,Terminated
DB00198,D006193,investigated_for,Phase 2/Phase 3,Withdrawn
DB02600,D006193,investigated_for,Phase 2/Phase 3,Withdrawn
DB00163,D012559,investigated_for,Phase 3,Terminated
DB01192,D059350,investigated_for,Phase 3,Terminated
DB00331,D009765,investigated_for,Early Phase 1,Terminated
DB00959,D055371,investigated_for,Phase 2,Withdrawn
DB14644,D055371,investigated_for,Phase 2,Withdrawn
DB00860,D055371,investigated_for,Phase 2,Withdrawn
DB00196,D058387,investigated_for,Phase 3,Terminated
DB00362,D058387,investigated_for,Phase 3,Terminated
DB00065,D001607,investigated_for,Phase 1/Phase 2,Terminated
DB06655,D012778,investigated_for,Phase 2,Withdrawn
DB00104,D018358,investigated_for,Phase 1/Phase 2,Terminated
DB00104,D009447,investigated_for,Phase 1/Phase 2,Terminated
DB00673,D020250,investigated_for,Phase 2,Terminated
DB01234,D020250,investigated_for,Phase 2,Terminated
DB01254,D064726,investigated_for,Phase 2,Terminated
DB00472,D009771,investigated_for,Phase 2,Terminated
DB00704,D009771,investigated_for,Phase 2,Terminated
DB01202,D004827,investigated_for,Phase 3,Terminated
DB06698,D006937,investigated_for,Phase 2,Terminated
DB00121,D009103,investigated_for,Phase 3,Terminated
DB00603,D008595,investigated_for,Phase 3,Terminated
DB00531,D020529,investigated_for,Phase 2,Withdrawn
DB00959,D003424,investigated_for,Phase 3,Terminated
DB14644,D003424,investigated_for,Phase 3,Terminated
DB00860,D003424,investigated_for,Phase 3,Terminated
DB01132,D003920,investigated_for,Phase 3,Terminated
DB01039,D015228,investigated_for,Phase 3,Withdrawn
DB01076,D015228,investigated_for,Phase 3,Withdrawn
DB00745,D010300,investigated_for,Phase 2,Withdrawn
DB00843,D010300,investigated_for,Phase 2,Withdrawn
DB00476,D010300,investigated_for,Phase 2,Withdrawn
DB00682,D065627,investigated_for,Phase 2,Terminated
DB00631,D009101,investigated_for,Phase 1/Phase 2,Terminated
DB00930,D009101,investigated_for,Phase 2,Terminated
DB00177,D006333,investigated_for,Phase 2,Withdrawn
DB09035,D011565,investigated_for,Phase 1,Terminated
DB09035,D013700,investigated_for,Phase 1,Terminated
DB09035,D011111,investigated_for,Phase 1,Terminated
DB09035,D008180,investigated_for,Phase 1,Terminated
DB09035,D009103,investigated_for,Phase 1,Terminated
DB00741,D015212,investigated_for,Phase 2,Terminated
DB01222,D015212,investigated_for,Phase 2,Terminated
